t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.400000000000000000e+01,1.000000000000000000e+02,2.771428323465660810e+02,4.317258737337573393e+01,-4.445496427149965513e+00,7.000000000000000000e+01,3.927000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+02,2.736696413242280528e+02,4.464597106355368794e+01,-5.074098936456314490e+00,7.000000000000000000e+01,3.971999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+02,2.696621132215303192e+02,4.609777900818721719e+01,-5.847564717533884959e+00,7.000000000000000000e+01,3.990999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+02,2.679700458003912331e+02,4.754047719359088120e+01,-2.948850034020129129e+00,7.000000000000000000e+01,4.022999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+02,2.651202480384728233e+02,4.896783262660740377e+01,-4.072865674172629902e+00,7.000000000000000000e+01,4.081000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,1.000000000000000000e+02,2.599549895949956522e+02,5.036737932092222536e+01,-7.217334461506881738e+00,7.000000000000000000e+01,4.114000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+02,2.570161356530172725e+02,5.175110380183780734e+01,-4.741044433746188780e+00,7.000000000000000000e+01,4.156000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,1.000000000000000000e+02,2.532757760904993631e+02,5.311469092024525906e+01,-5.458402982307443807e+00,7.000000000000000000e+01,4.196999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+02,2.496244727080414236e+02,5.445862013715668581e+01,-5.435970399038217771e+00,7.000000000000000000e+01,4.210000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,1.000000000000000000e+02,2.484667423672620430e+02,5.579631636091082925e+01,-2.203490274354771294e+00,7.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
