t,MV,MVP,MVI,MVD,SP,PV,DV,Man
2.100000000000000000e+01,1.000000000000000000e+02,2.926386076769975375e+02,3.915566301401651117e+01,-6.658916348873899160e+00,7.000000000000000000e+01,3.729999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,1.000000000000000000e+02,2.912137087960383610e+02,4.072350052357781891e+01,-2.707907143380635873e+00,7.000000000000000000e+01,3.771999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+02,2.874733492335204232e+02,4.227120067063100350e+01,-5.195079280084448747e+00,7.000000000000000000e+01,3.807999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,1.000000000000000000e+02,2.842673267513621909e+02,4.380164022124864687e+01,-4.825156003965927809e+00,7.000000000000000000e+01,3.824000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+02,2.828424278704029575e+02,4.532440839567271951e+01,-2.470405935125340680e+00,7.000000000000000000e+01,3.875000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+02,2.783005626873454617e+02,4.682272405847978547e+01,-6.202396683485972062e+00,7.000000000000000000e+01,3.903999999999999915e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,1.000000000000000000e+02,2.757179334656069045e+02,4.830713535193599739e+01,-4.148225984881542594e+00,7.000000000000000000e+01,3.942999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+02,2.722447424432688763e+02,4.977284766592038068e+01,-5.035597673511343686e+00,7.000000000000000000e+01,3.964999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,1.000000000000000000e+02,2.702855064819499376e+02,5.122801183763859711e+01,-3.189713218903042602e+00,7.000000000000000000e+01,4.027000000000000313e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+02,2.647640233182330007e+02,5.265344942660672700e+01,-7.564319955680359087e+00,7.000000000000000000e+01,4.049000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,1.000000000000000000e+02,2.628047873569140620e+02,5.406833887330869004e+01,-3.517223080824272152e+00,7.000000000000000000e+01,4.081000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,1.000000000000000000e+02,2.599549895949956522e+02,5.546788556762351163e+01,-4.146479047768920623e+00,7.000000000000000000e+01,4.114000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,1.000000000000000000e+02,2.570161356530172725e+02,5.685161004853909361e+01,-4.343319685708334710e+00,7.000000000000000000e+01,4.164999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,1.000000000000000000e+02,2.524742704699598335e+02,5.821088201783766181e+01,-6.444968882168725877e+00,7.000000000000000000e+01,4.185000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,1.000000000000000000e+02,2.506931468687608060e+02,5.956056476689426660e+01,-3.141565355609155841e+00,7.000000000000000000e+01,4.217000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+02,2.478433491068423962e+02,6.089490476356372284e+01,-4.097825381614124574e+00,7.000000000000000000e+01,4.246000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,1.000000000000000000e+02,2.452607198851038106e+02,6.221534039088233214e+01,-3.875650438986399493e+00,7.000000000000000000e+01,4.296999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,1.000000000000000000e+02,2.407188547020463716e+02,6.351132350658392767e+01,-6.384398256640276159e+00,7.000000000000000000e+01,4.310000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,1.000000000000000000e+02,2.395611243612669909e+02,6.480107362912825408e+01,-2.326326806810626202e+00,7.000000000000000000e+01,4.361999999999999744e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,1.000000000000000000e+02,2.349302029981495821e+02,6.606589177904346855e+01,-6.299078093955778002e+00,7.000000000000000000e+01,4.393999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,1.000000000000000000e+02,2.320804052362311722e+02,6.731536717657154156e+01,-4.506773635142151235e+00,7.000000000000000000e+01,4.422999999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000000e+02,2.294977760144926151e+02,6.855093820474876054e+01,-3.928615759452911416e+00,7.000000000000000000e+01,4.467999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,1.000000000000000000e+02,2.254902479117947962e+02,6.976493348738155476e+01,-5.699206378708524312e+00,7.000000000000000000e+01,4.484000000000000341e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.000000000000000000e+02,2.240653490308355629e+02,7.097125739382077825e+01,-2.583609397428289434e+00,7.000000000000000000e+01,4.532999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,1.000000000000000000e+02,2.197015962078980351e+02,7.215408771066718430e+01,-5.986374426618356281e+00,7.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,1.000000000000000000e+02,2.163174613656198915e+02,7.331869850905385988e+01,-5.158325255019876820e+00,7.000000000000000000e+01,4.613000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000000e+02,2.125771018031019537e+02,7.446317194493241232e+01,-5.512447503179265240e+00,7.000000000000000000e+01,4.645000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,1.000000000000000000e+02,2.097273040411835439e+02,7.559230262842380910e+01,-4.404892428975355934e+00,7.000000000000000000e+01,4.664999999999999858e+01,5.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,1.000000000000000000e+02,2.079461804399845732e+02,7.671184409167324247e+01,-2.877342921138725362e+00,7.000000000000000000e+01,4.710000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,1.000000000000000000e+02,2.039386523372867543e+02,7.780980980937826530e+01,-5.563049781147129558e+00,7.000000000000000000e+01,4.735999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,1.000000000000000000e+02,2.016231916557280499e+02,7.889530954076872149e+01,-3.719394499355718420e+00,7.000000000000000000e+01,4.767999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.000000000000000000e+02,1.987733938938096401e+02,7.996546651977203624e+01,-4.172663470564001109e+00,7.000000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,1.000000000000000000e+02,1.959235961318912302e+02,8.102028074638820954e+01,-4.231369030767420547e+00,7.000000000000000000e+01,4.835999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,1.000000000000000000e+02,1.927175736497329979e+02,8.205783437656884871e+01,-4.700340158069570506e+00,7.000000000000000000e+01,4.871000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,1.000000000000000000e+02,1.896006073476347353e+02,8.307860687132604482e+01,-4.645737442630054836e+00,7.000000000000000000e+01,4.893999999999999773e+01,5.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,1.000000000000000000e+02,1.875523152062558836e+02,8.408835176280497592e+01,-3.254562057036995526e+00,7.000000000000000000e+01,4.939000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
